data,preco,mes,ano,nome_mes,variacao_%
2019-01-02,54.06,1,2019,Jan,
2019-01-03,54.06,1,2019,Jan,0.0
2019-01-04,53.23,1,2019,Jan,-1.54
2019-01-05,55.64,1,2019,Jan,4.53
2019-01-07,57.1,1,2019,Jan,2.62
2019-01-08,57.1,1,2019,Jan,0.0
2019-01-09,56.91,1,2019,Jan,-0.33
2019-01-10,59.46,1,2019,Jan,4.48
2019-01-11,60.47,1,2019,Jan,1.7
2019-01-12,59.24,1,2019,Jan,-2.03
2019-01-14,58.8,1,2019,Jan,-0.74
2019-01-15,58.8,1,2019,Jan,0.0
2019-01-16,58.65,1,2019,Jan,-0.26
2019-01-17,59.81,1,2019,Jan,1.98
2019-01-18,59.85,1,2019,Jan,0.07
2019-01-19,62.04,1,2019,Jan,3.66
2019-01-21,62.18,1,2019,Jan,0.23
2019-01-22,62.18,1,2019,Jan,0.0
2019-01-23,60.9,1,2019,Jan,-2.06
2019-01-24,61.05,1,2019,Jan,0.25
2019-01-25,61.09,1,2019,Jan,0.07
2019-01-26,61.49,1,2019,Jan,0.65
2019-01-28,59.71,1,2019,Jan,-2.89
2019-01-29,59.71,1,2019,Jan,0.0
2019-01-30,60.98,1,2019,Jan,2.13
2019-01-31,61.89,1,2019,Jan,1.49
2019-02-01,62.46,2,2019,Fev,0.92
2019-02-02,61.86,2,2019,Fev,-0.96
2019-02-04,62.26,2,2019,Fev,0.65
2019-02-05,62.26,2,2019,Fev,0.0
2019-02-06,61.67,2,2019,Fev,-0.95
2019-02-07,62.22,2,2019,Fev,0.89
2019-02-08,61.01,2,2019,Fev,-1.94
2019-02-09,61.37,2,2019,Fev,0.59
2019-02-11,61.3,2,2019,Fev,-0.11
2019-02-12,61.3,2,2019,Fev,0.0
2019-02-13,62.58,2,2019,Fev,2.09
2019-02-14,63.27,2,2019,Fev,1.1
2019-02-15,64.0,2,2019,Fev,1.15
2019-02-16,65.65,2,2019,Fev,2.58
2019-02-18,66.41,2,2019,Fev,1.16
2019-02-19,65.86,2,2019,Fev,-0.83
2019-02-20,66.82,2,2019,Fev,1.46
2019-02-21,66.91,2,2019,Fev,0.13
2019-02-22,66.91,2,2019,Fev,0.0
2019-02-25,64.02,2,2019,Fev,-4.32
2019-02-26,64.51,2,2019,Fev,0.77
2019-02-27,65.55,2,2019,Fev,1.61
2019-02-28,65.03,2,2019,Fev,-0.79
2019-03-01,63.71,3,2019,Mar,-2.03
2019-03-04,64.44,3,2019,Mar,1.15
2019-03-05,64.24,3,2019,Mar,-0.31
2019-03-06,64.51,3,2019,Mar,0.42
2019-03-07,64.82,3,2019,Mar,0.48
2019-03-08,65.66,3,2019,Mar,1.3
2019-03-11,65.06,3,2019,Mar,-0.91
2019-03-12,65.33,3,2019,Mar,0.42
2019-03-13,65.89,3,2019,Mar,0.86
2019-03-14,66.18,3,2019,Mar,0.44
2019-03-15,66.11,3,2019,Mar,-0.11
2019-03-18,66.65,3,2019,Mar,0.82
2019-03-19,67.13,3,2019,Mar,0.72
2019-03-20,68.35,3,2019,Mar,1.82
2019-03-21,68.3,3,2019,Mar,-0.07
2019-03-22,66.29,3,2019,Mar,-2.94
2019-03-25,67.37,3,2019,Mar,1.63
2019-03-26,67.51,3,2019,Mar,0.21
2019-03-27,67.35,3,2019,Mar,-0.24
2019-03-28,66.08,3,2019,Mar,-1.89
2019-03-29,67.93,3,2019,Mar,2.8
2019-04-01,69.08,4,2019,Abr,1.69
2019-04-02,69.68,4,2019,Abr,0.87
2019-04-03,69.21,4,2019,Abr,-0.67
2019-04-04,69.8,4,2019,Abr,0.85
2019-04-05,69.93,4,2019,Abr,0.19
2019-04-08,71.12,4,2019,Abr,1.7
2019-04-09,71.02,4,2019,Abr,-0.14
2019-04-10,71.63,4,2019,Abr,0.86
2019-04-11,71.3,4,2019,Abr,-0.46
2019-04-12,71.57,4,2019,Abr,0.38
2019-04-15,70.9,4,2019,Abr,-0.94
2019-04-16,70.74,4,2019,Abr,-0.23
2019-04-17,71.14,4,2019,Abr,0.57
2019-04-18,70.71,4,2019,Abr,-0.6
2019-04-23,74.39,4,2019,Abr,5.2
2019-04-24,73.59,4,2019,Abr,-1.08
2019-04-25,74.94,4,2019,Abr,1.83
2019-04-26,71.03,4,2019,Abr,-5.22
2019-04-29,71.22,4,2019,Abr,0.27
2019-04-30,72.19,4,2019,Abr,1.36
2019-05-01,72.01,5,2019,Mai,-0.25
2019-05-02,70.56,5,2019,Mai,-2.01
2019-05-03,71.95,5,2019,Mai,1.97
2019-05-06,71.95,5,2019,Mai,0.0
2019-05-07,70.98,5,2019,Mai,-1.35
2019-05-08,71.09,5,2019,Mai,0.15
2019-05-09,70.61,5,2019,Mai,-0.68
2019-05-10,71.63,5,2019,Mai,1.44
2019-05-13,72.35,5,2019,Mai,1.01
2019-05-14,72.53,5,2019,Mai,0.25
2019-05-15,73.09,5,2019,Mai,0.77
2019-05-16,74.7,5,2019,Mai,2.2
2019-05-17,73.94,5,2019,Mai,-1.02
2019-05-20,73.21,5,2019,Mai,-0.99
2019-05-21,72.94,5,2019,Mai,-0.37
2019-05-22,71.94,5,2019,Mai,-1.37
2019-05-23,68.37,5,2019,Mai,-4.96
2019-05-24,67.98,5,2019,Mai,-0.57
2019-05-27,67.98,5,2019,Mai,0.0
2019-05-28,70.19,5,2019,Mai,3.25
2019-05-29,70.64,5,2019,Mai,0.64
2019-05-30,69.55,5,2019,Mai,-1.54
2019-05-31,66.78,5,2019,Mai,-3.98
2019-06-01,63.16,6,2019,Jun,-5.42
2019-06-03,63.16,6,2019,Jun,0.0
2019-06-04,63.56,6,2019,Jun,0.63
2019-06-05,62.14,6,2019,Jun,-2.23
2019-06-06,62.77,6,2019,Jun,1.01
2019-06-07,64.1,6,2019,Jun,2.12
2019-06-10,64.31,6,2019,Jun,0.33
2019-06-11,63.56,6,2019,Jun,-1.17
2019-06-12,61.66,6,2019,Jun,-2.99
2019-06-13,63.28,6,2019,Jun,2.63
2019-06-14,63.13,6,2019,Jun,-0.24
2019-06-17,62.56,6,2019,Jun,-0.9
2019-06-18,63.35,6,2019,Jun,1.26
2019-06-19,62.85,6,2019,Jun,-0.79
2019-06-20,65.44,6,2019,Jun,4.12
2019-06-21,65.99,6,2019,Jun,0.84
2019-06-24,65.16,6,2019,Jun,-1.26
2019-06-25,66.24,6,2019,Jun,1.66
2019-06-26,66.85,6,2019,Jun,0.92
2019-06-27,66.78,6,2019,Jun,-0.1
2019-06-28,67.52,6,2019,Jun,1.11
2019-07-01,65.1,7,2019,Jul,-3.58
2019-07-02,62.72,7,2019,Jul,-3.66
2019-07-03,63.53,7,2019,Jul,1.29
2019-07-04,63.62,7,2019,Jul,0.14
2019-07-05,64.23,7,2019,Jul,0.96
2019-07-08,64.89,7,2019,Jul,1.03
2019-07-09,64.3,7,2019,Jul,-0.91
2019-07-10,66.41,7,2019,Jul,3.28
2019-07-11,67.64,7,2019,Jul,1.85
2019-07-12,66.65,7,2019,Jul,-1.46
2019-07-15,66.86,7,2019,Jul,0.32
2019-07-16,65.87,7,2019,Jul,-1.48
2019-07-17,63.67,7,2019,Jul,-3.34
2019-07-18,60.7,7,2019,Jul,-4.66
2019-07-19,61.04,7,2019,Jul,0.56
2019-07-22,61.96,7,2019,Jul,1.51
2019-07-23,62.28,7,2019,Jul,0.52
2019-07-24,63.83,7,2019,Jul,2.49
2019-07-25,63.47,7,2019,Jul,-0.56
2019-07-26,62.46,7,2019,Jul,-1.59
2019-07-29,62.29,7,2019,Jul,-0.27
2019-07-30,62.55,7,2019,Jul,0.42
2019-07-31,64.07,7,2019,Jul,2.43
2019-08-01,62.9,8,2019,Ago,-1.83
2019-08-02,61.12,8,2019,Ago,-2.83
2019-08-05,59.32,8,2019,Ago,-2.95
2019-08-06,58.63,8,2019,Ago,-1.16
2019-08-07,55.03,8,2019,Ago,-6.14
2019-08-08,56.29,8,2019,Ago,2.29
2019-08-09,57.37,8,2019,Ago,1.92
2019-08-12,57.13,8,2019,Ago,-0.42
2019-08-13,59.9,8,2019,Ago,4.85
2019-08-14,57.86,8,2019,Ago,-3.41
2019-08-15,57.37,8,2019,Ago,-0.85
2019-08-16,59.0,8,2019,Ago,2.84
2019-08-19,59.79,8,2019,Ago,1.34
2019-08-20,59.03,8,2019,Ago,-1.27
2019-08-21,60.6,8,2019,Ago,2.66
2019-08-22,59.81,8,2019,Ago,-1.3
2019-08-23,58.64,8,2019,Ago,-1.96
2019-08-26,58.64,8,2019,Ago,0.0
2019-08-27,58.44,8,2019,Ago,-0.34
2019-08-28,60.42,8,2019,Ago,3.39
2019-08-29,60.59,8,2019,Ago,0.28
2019-08-30,61.04,8,2019,Ago,0.74
2019-09-02,58.55,9,2019,Set,-4.08
2019-09-03,57.93,9,2019,Set,-1.06
2019-09-04,60.68,9,2019,Set,4.75
2019-09-05,62.7,9,2019,Set,3.33
2019-09-06,61.28,9,2019,Set,-2.26
2019-09-09,63.99,9,2019,Set,4.42
2019-09-10,64.67,9,2019,Set,1.06
2019-09-11,63.02,9,2019,Set,-2.55
2019-09-12,60.76,9,2019,Set,-3.59
2019-09-13,61.25,9,2019,Set,0.81
2019-09-16,68.42,9,2019,Set,11.71
2019-09-17,65.59,9,2019,Set,-4.14
2019-09-18,64.29,9,2019,Set,-1.98
2019-09-19,64.25,9,2019,Set,-0.06
2019-09-20,65.23,9,2019,Set,1.53
2019-09-23,64.66,9,2019,Set,-0.87
2019-09-24,64.13,9,2019,Set,-0.82
2019-09-25,62.41,9,2019,Set,-2.68
2019-09-26,62.08,9,2019,Set,-0.53
2019-09-27,62.48,9,2019,Set,0.64
2019-09-30,60.99,9,2019,Set,-2.38
2019-10-01,60.06,10,2019,Out,-1.52
2019-10-02,57.92,10,2019,Out,-3.56
2019-10-03,58.01,10,2019,Out,0.16
2019-10-04,59.13,10,2019,Out,1.93
2019-10-07,59.46,10,2019,Out,0.56
2019-10-08,58.14,10,2019,Out,-2.22
2019-10-09,59.7,10,2019,Out,2.68
2019-10-10,59.08,10,2019,Out,-1.04
2019-10-11,60.59,10,2019,Out,2.56
2019-10-14,58.81,10,2019,Out,-2.94
2019-10-15,59.19,10,2019,Out,0.65
2019-10-16,59.3,10,2019,Out,0.19
2019-10-17,59.35,10,2019,Out,0.08
2019-10-18,59.96,10,2019,Out,1.03
2019-10-21,58.95,10,2019,Out,-1.68
2019-10-22,60.5,10,2019,Out,2.63
2019-10-23,60.52,10,2019,Out,0.03
2019-10-24,61.71,10,2019,Out,1.97
2019-10-25,62.06,10,2019,Out,0.57
2019-10-28,60.39,10,2019,Out,-2.69
2019-10-29,61.05,10,2019,Out,1.09
2019-10-30,60.22,10,2019,Out,-1.36
2019-10-31,59.3,10,2019,Out,-1.53
2019-11-01,60.17,11,2019,Nov,1.47
2019-11-04,62.52,11,2019,Nov,3.91
2019-11-05,62.72,11,2019,Nov,0.32
2019-11-06,62.11,11,2019,Nov,-0.97
2019-11-07,62.6,11,2019,Nov,0.79
2019-11-08,62.0,11,2019,Nov,-0.96
2019-11-11,62.58,11,2019,Nov,0.94
2019-11-12,62.19,11,2019,Nov,-0.62
2019-11-13,62.27,11,2019,Nov,0.13
2019-11-14,62.46,11,2019,Nov,0.31
2019-11-15,63.32,11,2019,Nov,1.38
2019-11-18,62.82,11,2019,Nov,-0.79
2019-11-19,62.37,11,2019,Nov,-0.72
2019-11-20,63.8,11,2019,Nov,2.29
2019-11-21,64.99,11,2019,Nov,1.87
2019-11-22,64.83,11,2019,Nov,-0.25
2019-11-25,64.67,11,2019,Nov,-0.25
2019-11-26,64.82,11,2019,Nov,0.23
2019-11-27,65.03,11,2019,Nov,0.32
2019-11-28,64.68,11,2019,Nov,-0.54
2019-11-29,64.5,11,2019,Nov,-0.28
2019-12-02,63.2,12,2019,Dez,-2.02
2019-12-03,62.95,12,2019,Dez,-0.4
2019-12-04,65.25,12,2019,Dez,3.65
2019-12-05,65.67,12,2019,Dez,0.64
2019-12-06,66.5,12,2019,Dez,1.26
2019-12-09,66.44,12,2019,Dez,-0.09
2019-12-10,66.57,12,2019,Dez,0.2
2019-12-11,65.37,12,2019,Dez,-1.8
2019-12-12,66.67,12,2019,Dez,1.99
2019-12-13,67.44,12,2019,Dez,1.15
2019-12-16,68.04,12,2019,Dez,0.89
2019-12-18,69.12,12,2019,Dez,1.59
2019-12-19,69.7,12,2019,Dez,0.84
2019-12-20,68.66,12,2019,Dez,-1.49
2019-12-23,67.49,12,2019,Dez,-1.7
2019-12-24,69.26,12,2019,Dez,2.62
2019-12-26,69.26,12,2019,Dez,0.0
2019-12-27,68.91,12,2019,Dez,-0.51
2019-12-30,68.3,12,2019,Dez,-0.89
2019-12-31,67.77,12,2019,Dez,-0.78
2020-01-02,67.05,1,2020,Jan,-1.06
2020-01-03,69.08,1,2020,Jan,3.03
2020-01-06,70.25,1,2020,Jan,1.69
2020-01-07,68.74,1,2020,Jan,-2.15
2020-01-08,67.31,1,2020,Jan,-2.08
2020-01-09,66.58,1,2020,Jan,-1.08
2020-01-10,66.77,1,2020,Jan,0.29
2020-01-13,64.14,1,2020,Jan,-3.94
2020-01-14,64.45,1,2020,Jan,0.48
2020-01-15,63.29,1,2020,Jan,-1.8
2020-01-16,64.63,1,2020,Jan,2.12
2020-01-17,64.05,1,2020,Jan,-0.9
2020-01-20,64.63,1,2020,Jan,0.91
2020-01-21,63.66,1,2020,Jan,-1.5
2020-01-22,62.11,1,2020,Jan,-2.43
2020-01-23,61.26,1,2020,Jan,-1.37
2020-01-24,59.34,1,2020,Jan,-3.13
2020-01-27,58.54,1,2020,Jan,-1.35
2020-01-28,59.37,1,2020,Jan,1.42
2020-01-29,59.46,1,2020,Jan,0.15
2020-01-30,57.72,1,2020,Jan,-2.93
2020-01-31,57.77,1,2020,Jan,0.09
2020-02-03,54.0,2,2020,Fev,-6.53
2020-02-04,53.9,2,2020,Fev,-0.19
2020-02-05,55.36,2,2020,Fev,2.71
2020-02-06,55.18,2,2020,Fev,-0.33
2020-02-07,54.53,2,2020,Fev,-1.18
2020-02-10,53.39,2,2020,Fev,-2.09
2020-02-11,54.0,2,2020,Fev,1.14
2020-02-12,55.54,2,2020,Fev,2.85
2020-02-13,56.34,2,2020,Fev,1.44
2020-02-14,57.37,2,2020,Fev,1.83
2020-02-17,57.83,2,2020,Fev,0.8
2020-02-18,57.35,2,2020,Fev,-0.83
2020-02-19,59.72,2,2020,Fev,4.13
2020-02-20,59.72,2,2020,Fev,0.0
2020-02-21,58.6,2,2020,Fev,-1.88
2020-02-24,56.04,2,2020,Fev,-4.37
2020-02-25,56.71,2,2020,Fev,1.2
2020-02-26,54.96,2,2020,Fev,-3.09
2020-02-27,52.19,2,2020,Fev,-5.04
2020-02-28,51.31,2,2020,Fev,-1.69
2020-03-02,52.52,3,2020,Mar,2.36
2020-03-03,52.24,3,2020,Mar,-0.53
2020-03-04,51.86,3,2020,Mar,-0.73
2020-03-05,51.29,3,2020,Mar,-1.1
2020-03-06,45.6,3,2020,Mar,-11.09
2020-03-09,35.33,3,2020,Mar,-22.52
2020-03-10,36.66,3,2020,Mar,3.76
2020-03-11,34.45,3,2020,Mar,-6.03
2020-03-12,31.05,3,2020,Mar,-9.87
2020-03-13,33.0,3,2020,Mar,6.28
2020-03-16,27.98,3,2020,Mar,-15.21
2020-03-17,27.97,3,2020,Mar,-0.04
2020-03-18,22.79,3,2020,Mar,-18.52
2020-03-19,23.98,3,2020,Mar,5.22
2020-03-20,25.55,3,2020,Mar,6.55
2020-03-23,21.85,3,2020,Mar,-14.48
2020-03-24,24.5,3,2020,Mar,12.13
2020-03-25,25.62,3,2020,Mar,4.57
2020-03-26,23.55,3,2020,Mar,-8.08
2020-03-27,22.39,3,2020,Mar,-4.93
2020-03-30,19.19,3,2020,Mar,-14.29
2020-03-31,14.85,3,2020,Mar,-22.62
2020-04-01,14.97,4,2020,Abr,0.81
2020-04-02,20.24,4,2020,Abr,35.2
2020-04-03,24.33,4,2020,Abr,20.21
2020-04-06,22.58,4,2020,Abr,-7.19
2020-04-07,22.1,4,2020,Abr,-2.13
2020-04-08,25.22,4,2020,Abr,14.12
2020-04-09,20.23,4,2020,Abr,-19.79
2020-04-13,20.23,4,2020,Abr,0.0
2020-04-14,21.74,4,2020,Abr,7.46
2020-04-15,19.8,4,2020,Abr,-8.92
2020-04-16,18.69,4,2020,Abr,-5.61
2020-04-17,19.75,4,2020,Abr,5.67
2020-04-20,17.36,4,2020,Abr,-12.1
2020-04-21,9.12,4,2020,Abr,-47.47
2020-04-22,13.77,4,2020,Abr,50.99
2020-04-23,15.06,4,2020,Abr,9.37
2020-04-24,15.87,4,2020,Abr,5.38
2020-04-27,15.17,4,2020,Abr,-4.41
2020-04-28,15.6,4,2020,Abr,2.83
2020-04-29,17.86,4,2020,Abr,14.49
2020-04-30,18.11,4,2020,Abr,1.4
2020-05-01,18.49,5,2020,Mai,2.1
2020-05-04,20.4,5,2020,Mai,10.33
2020-05-05,25.46,5,2020,Mai,24.8
2020-05-06,24.2,5,2020,Mai,-4.95
2020-05-07,24.23,5,2020,Mai,0.12
2020-05-11,25.53,5,2020,Mai,5.37
2020-05-12,26.67,5,2020,Mai,4.47
2020-05-13,27.89,5,2020,Mai,4.57
2020-05-14,29.87,5,2020,Mai,7.1
2020-05-15,30.95,5,2020,Mai,3.62
2020-05-18,33.3,5,2020,Mai,7.59
2020-05-19,33.06,5,2020,Mai,-0.72
2020-05-20,34.76,5,2020,Mai,5.14
2020-05-21,34.78,5,2020,Mai,0.06
2020-05-22,33.8,5,2020,Mai,-2.82
2020-05-25,33.8,5,2020,Mai,0.0
2020-05-26,33.95,5,2020,Mai,0.44
2020-05-27,32.73,5,2020,Mai,-3.59
2020-05-28,33.98,5,2020,Mai,3.82
2020-05-29,34.15,5,2020,Mai,0.5
2020-06-01,36.74,6,2020,Jun,7.58
2020-06-02,37.72,6,2020,Jun,2.67
2020-06-03,37.98,6,2020,Jun,0.69
2020-06-04,38.41,6,2020,Jun,1.13
2020-06-05,41.0,6,2020,Jun,6.74
2020-06-08,39.66,6,2020,Jun,-3.27
2020-06-09,40.45,6,2020,Jun,1.99
2020-06-10,41.18,6,2020,Jun,1.8
2020-06-11,37.76,6,2020,Jun,-8.31
2020-06-12,38.54,6,2020,Jun,2.07
2020-06-15,39.44,6,2020,Jun,2.34
2020-06-16,40.75,6,2020,Jun,3.32
2020-06-17,40.47,6,2020,Jun,-0.69
2020-06-18,41.75,6,2020,Jun,3.16
2020-06-19,42.33,6,2020,Jun,1.39
2020-06-22,43.2,6,2020,Jun,2.06
2020-06-23,42.72,6,2020,Jun,-1.11
2020-06-24,40.4,6,2020,Jun,-5.43
2020-06-25,41.18,6,2020,Jun,1.93
2020-06-26,40.97,6,2020,Jun,-0.51
2020-06-29,41.58,6,2020,Jun,1.49
2020-06-30,41.64,6,2020,Jun,0.14
2020-07-01,42.18,7,2020,Jul,1.3
2020-07-02,43.19,7,2020,Jul,2.39
2020-07-03,42.92,7,2020,Jul,-0.63
2020-07-06,42.73,7,2020,Jul,-0.44
2020-07-07,43.28,7,2020,Jul,1.29
2020-07-08,43.67,7,2020,Jul,0.9
2020-07-09,42.35,7,2020,Jul,-3.02
2020-07-10,43.27,7,2020,Jul,2.17
2020-07-13,42.85,7,2020,Jul,-0.97
2020-07-14,42.97,7,2020,Jul,0.28
2020-07-15,43.96,7,2020,Jul,2.3
2020-07-16,43.71,7,2020,Jul,-0.57
2020-07-17,43.53,7,2020,Jul,-0.41
2020-07-20,43.3,7,2020,Jul,-0.53
2020-07-21,44.31,7,2020,Jul,2.33
2020-07-22,43.98,7,2020,Jul,-0.74
2020-07-23,42.96,7,2020,Jul,-2.32
2020-07-24,43.29,7,2020,Jul,0.77
2020-07-27,43.39,7,2020,Jul,0.23
2020-07-28,43.11,7,2020,Jul,-0.65
2020-07-29,43.51,7,2020,Jul,0.93
2020-07-30,42.98,7,2020,Jul,-1.22
2020-07-31,43.13,7,2020,Jul,0.35
2020-08-03,43.76,8,2020,Ago,1.46
2020-08-04,43.99,8,2020,Ago,0.53
2020-08-05,44.92,8,2020,Ago,2.11
